IBGE;UF;Regiao;IBGE7;Municipio;Porte_pop2010;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;areaKm2;Q_completo;NU_IDENTIFICADOR;q58_3;q58_8;q58_9;q58_10;q58_11;q58_12;q58_13;q58_14;q58_15;q58_16;DataCenso;DataCenso_2019;Idade;Faixas_etarias;d_58_8;d_58_8bin1;d_58_8bin2;d_58_8bin3;d_58_9;d_58_9bin1;d_58_9bin2;d_58_9bin3;d_58_9bin4;d_58_9bin5;d_58_10;d_58_10bin1;d_58_10bin2;d_58_10bin3;d_58_10bin4;d_58_8bin1_sum;d_58_8bin2_sum;d_58_8bin3_sum;d_58_9bin1_sum;d_58_9bin2_sum;d_58_9bin3_sum;d_58_9bin4_sum;d_58_9bin5_sum;d_58_10bin1_sum;d_58_10bin2_sum;d_58_10bin3_sum;d_58_10bin4_sum;nu_trabalhador;d_58_14_1bin_Gest∆o;d_58_14_1bin_PAIF;d_58_14_1bin_SCFV;d_58_14_1bin_PSB;d_58_14_1bin_Cadastramento;d_58_14_1bin_Beneficios;d_58_14_1bin_PCF;d_58_14_1bin_Outros;d_58_15_2bin_Gest∆o;d_58_15_2bin_PAIF;d_58_15_2bin_SCFV;d_58_15_2bin_PSB;d_58_15_2bin_Cadastramento;d_58_15_2bin_Beneficios;d_58_15_2bin_PCF;d_58_15_2bin_Outros;d_58_16_3bin_Gest∆o;d_58_16_3bin_PAIF;d_58_16_3bin_SCFV;d_58_16_3bin_PSB;d_58_16_3bin_Cadastramento;d_58_16_3bin_Beneficios;d_58_16_3bin_PCF;d_58_16_3bin_Outros;Gestao;PAIF;SCFV;PSB;Cadastramento;Beneficios;PCF;Outros;d_58_14_1bin_Gest∆o_sum;d_58_14_1bin_PAIF_sum;d_58_14_1bin_SCFV_sum;d_58_14_1bin_PSB_sum;d_58_14_1bin_Cadastramento_sum;d_58_14_1bin_Beneficios_sum;d_58_14_1bin_PCF_sum;d_58_14_1bin_Outros_sum;d_58_15_2bin_Gest∆o_sum;d_58_15_2bin_PAIF_sum;d_58_15_2bin_SCFV_sum;d_58_15_2bin_PSB_sum;d_58_15_2bin_Cadastramento_sum;d_58_15_2bin_Beneficios_sum;d_58_15_2bin_PCF_sum;d_58_15_2bin_Outros_sum;d_58_16_3bin_Gest∆o_sum;d_58_16_3bin_PAIF_sum;d_58_16_3bin_SCFV_sum;d_58_16_3bin_PSB_sum;d_58_16_3bin_Cadastramento_sum;d_58_16_3bin_Beneficios_sum;d_58_16_3bin_PCF_sum;d_58_16_3bin_Outros_sum
430535;Rio Grande do Sul;Regi∆o Sul;4305355;CHARQUEADAS;PEQUENO II;35320;34490;830;216,512;SIM;43053597972;Feminino;Superior Completo;Psic¢loga(o);Servidor(a) Tempor†ria(o);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;25/out/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;31.08.2019;31/ago/19;35;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;3;0;2;0;0;1;1;2;0;2;5;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;1;1;;;;;;3;2;;;;;;;;;2;;;;;;;;;;;;;
430535;Rio Grande do Sul;Regi∆o Sul;4305355;CHARQUEADAS;PEQUENO II;35320;34490;830;216,512;SIM;43053597972;Feminino;Superior Completo;Assistente Social;Servidor(a) Tempor†ria(o);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;28/fev/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);;31.08.2019;31/ago/19;43;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;3;0;2;0;0;1;1;2;0;2;5;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;;;1;1;;;;;;3;2;;;;;;;;;2;;;;;;;;;;;;;
430535;Rio Grande do Sul;Regi∆o Sul;4305355;CHARQUEADAS;PEQUENO II;35320;34490;830;216,512;SIM;43053597972;Feminino;Especializaá∆o;Assistente Social;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;15/abr/15;Atividades de gest∆o (administrativo);;;31.08.2019;31/ago/19;38;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;3;0;2;0;0;1;1;2;0;2;5;Gest∆o;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;3;2;;;;;;;;;2;;;;;;;;;;;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Feminino;Superior Completo;Advogada(o);Comissionada(o);TÇcnico(a) de n°vel superior;AtÇ 10 horas semanais;26/mar/18;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;31.08.2019;31/ago/19;35;30 a 40 anos;N°vel Superior;;;N°vel Superior;Advogado;;;;Advogado;;Comissionado;;;Comissionado;;0;2;4;1;1;0;1;1;3;0;1;2;6;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;1;1;;1;;;;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Feminino;Superior Completo;Pedagoga(o);Servidor(a) Tempor†ria(o);Coordenador(a);De 11 a 20 horas semanais;05/mar/18;Atividades de gest∆o (administrativo);Outros;;31.08.2019;31/ago/19;50;41 a 50 anos;N°vel Superior;;;N°vel Superior;Pedagogo;Pedagogo;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;4;1;1;0;1;1;3;0;1;2;6;Gest∆o;;;;;;;;;;;;;;;Outros;;;;;;;;;1;;;;;;;1;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Masculino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a)/Estatut†rio(a);Outros;De 11 a 20 horas semanais;01/abr/19;Outros;;;31.08.2019;31/ago/19;43;41 a 50 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;1;1;0;1;1;3;0;1;2;6;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Feminino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a)/Estatut†rio(a);Apoio Administrativo;De 11 a 20 horas semanais;05/mar/18;Outros;;;31.08.2019;31/ago/19;42;41 a 50 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;1;1;0;1;1;3;0;1;2;6;;;;;;;;Outros;;;;;;;;;;;;;;;;;;;;;;;;1;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Feminino;Superior Completo;Psic¢loga(o);Servidor(a) Tempor†ria(o);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;06/mar/18;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;31.08.2019;31/ago/19;40;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;4;1;1;0;1;1;3;0;1;2;6;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;1;1;;1;;;;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430600;Rio Grande do Sul;Regi∆o Sul;4306007;CRISSIUMAL;PEQUENO I;14084;6124;7960;363,107;SIM;43060098878;Feminino;Especializaá∆o;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;26/mar/18;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;31.08.2019;31/ago/19;40;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;1;1;0;1;1;3;0;1;2;6;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;1;1;;1;;;;1;3;;;;;;2;;;3;;;;;1;;;;;3;;;
430640;Rio Grande do Sul;Regi∆o Sul;4306403;DOIS IRMAOS;PEQUENO II;27572;27276;296;65,156;SIM;43064097998;Feminino;Especializaá∆o;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;10/ago/17;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Outros;31.08.2019;31/ago/19;34;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;1;3;0;2;0;0;1;4;0;0;0;4;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;Outros;;1;1;;;;;1;2;2;;;;;;;;1;1;;;1;;1;;;1;;;;;2
430640;Rio Grande do Sul;Regi∆o Sul;4306403;DOIS IRMAOS;PEQUENO II;27572;27276;296;65,156;SIM;43064097998;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;01/ago/16;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Concess∆o Benef°cios Eventual;Outros;31.08.2019;31/ago/19;44;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;1;3;0;2;0;0;1;4;0;0;0;4;;PAIF;;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;;;;;;;Outros;;1;;;;1;;1;2;2;;;;;;;;1;1;;;1;;1;;;1;;;;;2
430640;Rio Grande do Sul;Regi∆o Sul;4306403;DOIS IRMAOS;PEQUENO II;27572;27276;296;65,156;SIM;43064097998;Feminino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a)/Estatut†rio(a);Outros;De 31 a 40 horas semanais;01/jul/16;Atividades de gest∆o (administrativo);Outros;;31.08.2019;31/ago/19;52;51 a 60 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;1;3;0;2;0;0;1;4;0;0;0;4;Gest∆o;;;;;;;;;;;;;;;Outros;;;;;;;;;1;;;;;;;1;2;2;;;;;;;;1;1;;;1;;1;;;1;;;;;2
430640;Rio Grande do Sul;Regi∆o Sul;4306403;DOIS IRMAOS;PEQUENO II;27572;27276;296;65,156;SIM;43064097998;Feminino;Especializaá∆o;Assistente Social;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;02/out/17;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);31.08.2019;31/ago/19;44;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;1;3;0;2;0;0;1;4;0;0;0;4;Gest∆o;;;;;;;;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;1;1;1;;;;;;2;2;;;;;;;;1;1;;;1;;1;;;1;;;;;2
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Feminino;MÇdio Completo;Profissional de n°vel mÇdio;Servidor(a)/Estatut†rio(a);Apoio Administrativo;De 31 a 40 horas semanais;08/ago/19;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;35;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;0;2;0;1;1;5;0;0;1;6;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;23/set/19;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;35;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;0;2;0;1;1;5;0;0;1;6;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Feminino;Superior Incompleto;Profissional de n°vel mÇdio;Outro v°nculo n∆o permanente;Estagi†rio(a);De 21 a 30 horas semanais;15/mar/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;Outros;31.08.2019;31/ago/19;30;30 a 40 anos;N°vel MÇdio;;N°vel MÇdio;;Profissional de n°vel mÇdio;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;4;0;2;0;1;1;5;0;0;1;6;;PAIF;;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;;;;;;;Outros;;1;;;1;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/abr/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;Outros;31.08.2019;31/ago/19;24;18 a 29 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;0;2;0;1;1;5;0;0;1;6;;PAIF;;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;;;;;;;Outros;;1;;;1;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Masculino;Superior Completo;Advogada(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/mar/19;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;41;41 a 50 anos;N°vel Superior;;;N°vel Superior;Advogado;;;;Advogado;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;0;2;0;1;1;5;0;0;1;6;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;;;Outros;1;1;;;;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430676;Rio Grande do Sul;Regi∆o Sul;4306767;ELDORADO DO SUL;PEQUENO II;34343;30800;3543;509,726;SIM;43067699058;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/abr/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Proteá∆o Social Especial para Pessoas com Deficiància, Idosos e suas Fam°lias;Outros;31.08.2019;31/ago/19;39;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;4;0;2;0;1;1;5;0;0;1;6;;PAIF;;;;;;;;;;;Cadastramento e/ou Atualizaá∆o Cadastral (CadÈnico);;;;;;;;;;;Outros;;1;;;1;;;1;3;3;;;;;;;;3;;;3;;;;;;;;;;;6
430690;Rio Grande do Sul;Regi∆o Sul;4306908;ENCRUZILHADA DO SUL;PEQUENO II;24534;17119;7415;3348,319;SIM;43069097878;Masculino;Fundamental Completo;Profissional de n°vel mÇdio;Comissionada(o);Apoio Administrativo;De 31 a 40 horas semanais;09/set/19;;;;31.08.2019;31/ago/19;20;18 a 29 anos;N°vel fundamental;N°vel fundamental;;;Profissional de n°vel mÇdio;;;;;;Comissionado;;;Comissionado;;1;0;2;0;1;0;0;1;2;0;1;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;2;;;;;;;;;;;2;;
430690;Rio Grande do Sul;Regi∆o Sul;4306908;ENCRUZILHADA DO SUL;PEQUENO II;24534;17119;7415;3348,319;SIM;43069097878;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;17/mar/14;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;46;41 a 50 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;0;2;0;1;0;0;1;2;0;1;0;3;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;;2;;;;;;;;;2;;;;;;;;;;;2;;
430690;Rio Grande do Sul;Regi∆o Sul;4306908;ENCRUZILHADA DO SUL;PEQUENO II;24534;17119;7415;3348,319;SIM;43069097878;Feminino;Superior Completo;Psic¢loga(o);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;17/mar/14;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;38;30 a 40 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Servidor Estatut†rio;Servidor Estatut†rio;;;;1;0;2;0;1;0;0;1;2;0;1;0;3;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;;2;;;;;;;;;2;;;;;;;;;;;2;;
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Completo;Administrador(a);Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;16/jul/18;Atividades de gest∆o (administrativo);Cadastramento e/ou Atualizaá∆o cadastral (Cad£nico);Outros;31.08.2019;31/ago/19;30;30 a 40 anos;N°vel Superior;;;N°vel Superior;Outro profissional de nivel superior;;;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;5;0;2;0;1;1;3;1;0;3;7;Gest∆o;;;;;;;;;;;;;;Programa Crianáa Feliz;;;;;;;;;Outros;1;;;;;;1;1;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Incompleto;Sem formaá∆o profissional;Outro v°nculo n∆o permanente;Estagi†rio(a);De 21 a 30 horas semanais;#NULL!;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Outros;31.08.2019;31/ago/19;29;18 a 29 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;5;0;2;0;1;1;3;1;0;3;7;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;Outros;;1;1;;;;;1;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Incompleto;Sem formaá∆o profissional;Outro v°nculo n∆o permanente;Estagi†rio(a);De 21 a 30 horas semanais;#NULL!;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;20;18 a 29 anos;N°vel MÇdio;;N°vel MÇdio;;Outro profissional de nivel superior;;;;;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;5;0;2;0;1;1;3;1;0;3;7;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;PAIF;;;;;;;;;;;;;;Outros;;1;1;;;;;1;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Completo;Psic¢loga(o);Empregada(o) P£blica(o) (CLT);TÇcnico(a) de n°vel superior;De 31 a 40 horas semanais;19/ago/19;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Outros;31.08.2019;31/ago/19;24;18 a 29 anos;N°vel Superior;;;N°vel Superior;Psic¢logo;;;;;Psic¢logo;Empregado P£blico (CLT);;Empregado P£blico (CLT);;;0;2;5;0;2;0;1;1;3;1;0;3;7;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;;;Outros;;1;1;;;;;1;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);Coordenador(a);De 31 a 40 horas semanais;02/jan/18;Atividades de gest∆o (administrativo);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;33;30 a 40 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;5;0;2;0;1;1;3;1;0;3;7;Gest∆o;;;;;;;;;PAIF;;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;1;1;;;;1;;;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Completo;Assistente Social;Servidor(a)/Estatut†rio(a);TÇcnico(a) de n°vel superior;De 21 a 30 horas semanais;01/jan/18;Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Concess∆o Benef°cios Eventual;31.08.2019;31/ago/19;51;51 a 60 anos;N°vel Superior;;;N°vel Superior;Assistente Social;;Assistente Social;;;;Servidor Estatut†rio;Servidor Estatut†rio;;;;0;2;5;0;2;0;1;1;3;1;0;3;7;;PAIF;;;;;;;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;;;;;Concess∆o de Benef°cios Eventuais;;;;1;1;;;1;;;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
430780;Rio Grande do Sul;Regi∆o Sul;4307807;ESTRELA;PEQUENO II;30619;25913;4706;184,176;SIM;43078098930;Feminino;Superior Completo;Advogada(o);Outro v°nculo n∆o permanente;TÇcnico(a) de n°vel superior;De 11 a 20 horas semanais;02/abr/18;Serviáo de Medida Socioeducativa (Liberdade Assistida ou Prestaá∆o de Serviáo a Comunidade);Serviáo de Proteá∆o e Atendimento Especializado a Fam°lias e Indiv°duos;Outros;31.08.2019;31/ago/19;39;30 a 40 anos;N°vel Superior;;;N°vel Superior;Advogado;;;;Advogado;;Outros v°nculos n∆o permanentes;;;;Outros v°nculos n∆o permanentes;0;2;5;0;2;0;1;1;3;1;0;3;7;;;Serviáo de Convivància e Fortalecimento de V°nculo;;;;;;;PAIF;;;;;;;;;;;;;;Outros;;1;1;;;;;1;2;3;2;;;;;;;3;3;;;;1;;;;;;;2;;5
