IBGE;NU_IDENTIFICADOR;Q_completo;q40_3;q40_8;q40_10;q40_11;q40_12;q40_13;q40_14;IBGE7;UF;Regiao;Município;Pop_total_2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;areaKm2;estado;DataCenso;DataCenso_2019;q40_2_rec;Idade;Faixas_etarias;d_40_8;d_40_11;d_40_8bin1;d_40_8bin2;d_40_8bin3;d_40_10bin1;d_40_10bin2;d_40_10bin3;d_40_10bin4;d_40_10bin5;d_40_11bin1;d_40_11bin2;d_40_11bin3;d_40_11bin4;d_40_8bin1_sum;d_40_8bin2_sum;d_40_8bin3_sum;d_40_10bin1_sum;d_40_10bin2_sum;d_40_10bin3_sum;d_40_10bin4_sum;d_40_10bin5_sum;d_40_11bin1_sum;d_40_11bin2_sum;d_40_11bin3_sum;d_40_11bin4_sum;nu_trabalhadores;filter_$
314710;3147103501053; ;1;257;273;363;218;18;20/01/2003;3147105;31;3;Pará de M;84215;79599;4616;Médio;551,247;2;31.08.2019;8/31/2019;1/31/1959;60;4;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;10;12;1;4;0;1;1;0;8;0;18;26;0
314710;3147103501053; ;1;255;238;139;218;263;17/04/2002;3147105;31;3;Pará de M;84215;79599;4616;Médio;551,247;2;31.08.2019;8/31/2019;7/19/1963;56;4;1;2; ;1; ; ; ; ; ; ; ;1; ; ;4;10;12;1;4;0;1;1;0;8;0;18;26;0
314710;3147103501053; ;1;257;237;139;218;20;01/02/2016;3147105;31;3;Pará de M;84215;79599;4616;Médio;551,247;2;31.08.2019;8/31/2019;7/13/1970;49;3;2;2; ; ;1; ; ; ; ; ; ;1; ; ;4;10;12;1;4;0;1;1;0;8;0;18;26;0
314710;3147103501053; ;1;253;239;363;220;20;01/03/2011;3147105;31;3;Pará de M;84215;79599;4616;Médio;551,247;2;31.08.2019;8/31/2019;6/25/1970;49;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;10;12;1;4;0;1;1;0;8;0;18;26;0
314910;3149103500137; ;1;257;275;363;218;18;07/02/2017;3149101;31;3;Pedralva;11467;5563;5904;Pequeno I;217,989;2;31.08.2019;8/31/2019;12/2/1961;57;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;2;14;8;1;0;0;1;5;0;0;13;18;0
314910;3149103500137; ;1;257;275;363;218;18;07/02/2017;3149101;31;3;Pedralva;11467;5563;5904;Pequeno I;217,989;2;31.08.2019;8/31/2019;5/18/1970;49;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;2;14;8;1;0;0;1;5;0;0;13;18;0
314930;3149303501177; ;2;252;239;363;217;263;01/01/2018;3149309;31;3;Pedro Leo;58740;49953;8787;Médio;292,947;2;31.08.2019;8/31/2019;4/6/1960;59;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;11;12;7;1;1;0;0;1;0;1;0;29;30;0
314980;3149803501641; ;1;253;239;142;217;272;18/02/2019;3149804;31;3;Perdizes;14404;9935;4469;Pequeno I;2451,112;2;31.08.2019;8/31/2019;9/9/1976;42;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;6;5;13;4;1;0;0;1;2;0;0;22;24;0
315080;3150803501088; ;1;257;233;266;218;20;02/02/2017;3150802;31;3;Piranga;17232;5958;11274;Pequeno I;658,812;2;31.08.2019;8/31/2019;1/14/1970;49;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;5;13;1;0;0;0;1;0;0;0;18;18;0
315150;3151503500634; ;2;252;239;363;254;20;01/02/2017;3151503;31;3;Piumhi;31883;28564;3319;Pequeno II;902,468;2;31.08.2019;8/31/2019;7/7/1967;52;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;5;8;38;10;1;0;0;3;2;2;0;47;51;0
315460;3154603500636; ;1;258;237;363;254;20;23/02/2017;3154606;31;3;Ribeirão;296317;294153;2164;Grande;155,454;2;31.08.2019;8/31/2019;8/4/1978;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;3;6;26;4;2;0;0;2;15;1;1;18;35;0
315700;3157003501380; ;1;257;275;266;218;262;15/06/2015;3157005;31;3;Salinas;39178;30716;8462;Pequeno II;1862,117;2;31.08.2019;8/31/2019;7/23/1974;45;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;6;5;17;3;1;0;0;1;0;0;1;27;28;0
315700;3157003501380; ;1;257;237;266;254;272;02/02/2001;3157005;31;3;Salinas;39178;30716;8462;Pequeno II;1862,117;2;31.08.2019;8/31/2019;7/22/1978;41;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;6;5;17;3;1;0;0;1;0;0;1;27;28;0
315980;3159803500718; ;1;256;238;139;250;18;15/04/2019;3159803;31;3;Santa Vit;18138;14926;3212;Pequeno I;3001,357;2;31.08.2019;8/31/2019;4/23/1996;23;1;1;2; ;1; ; ; ; ; ; ; ;1; ; ;6;10;9;2;2;0;0;0;1;2;0;22;25;0
316280;3162803502121; ;1;256;237;266;254;263;04/01/2016;3162807;31;3;São João;15553;10108;5445;Pequeno I;478,183;2;31.08.2019;8/31/2019;5/21/1977;42;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;2;2;0;0;0;0;0;0;0;0;6;6;0
316470;3164703500297; ;1;251;239;363;371;18;03/02/2009;3164704;31;3;São Sebas;64980;59953;5027;Médio;814,925;2;31.08.2019;8/31/2019;1/16/1957;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;4;12;7;0;0;0;1;0;0;0;18;18;0
316960;3169603500598; ;1;257;275;138;218;272;21/02/2017;3169604;31;3;Tupacigua;24188;22042;2146;Pequeno II;1823,96;2;31.08.2019;8/31/2019;2/6/1973;46;3;2;1; ; ;1;1; ; ; ; ;1; ; ; ;1;3;19;9;2;0;0;1;7;5;0;11;23;0
317010;3170103500962; ;1;252;239;363;254;20;22/04/2003;3170107;31;3;Uberaba;295988;289376;6612;Grande;4523,957;2;31.08.2019;8/31/2019;9/2/1956;62;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;10;7;51;15;1;0;0;7;20;0;7;41;68;0
320320;3203203500300; ;2;258;237;363;254;18;02/05/2016;3203205;32;3;Linhares;141306;121567;19739;Grande;3496,559;2;31.08.2019;8/31/2019;7/11/1987;32;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;10;10;26;10;2;0;0;1;10;1;0;35;46;0
320332;3203323502387; ;1;258;275;139;218;272;01/07/2017;3203320;32;3;Marataíze;34140;27614;6526;Pequeno II;130,208;2;31.08.2019;8/31/2019;11/23/1994;24;1;2;2; ; ;1;1; ; ; ; ; ;1; ; ;1;3;22;13;1;0;0;1;17;4;0;5;26;0
320460;3204603501212; ;1;257;237;363;216;263;13/03/2001;3204609;32;3;Santa Ter;21823;11768;10055;Pequeno II;683,158;2;31.08.2019;8/31/2019;7/30/1980;39;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;7;14;5;1;0;0;2;0;1;0;21;22;0
320500;3205003500687; ;1;257;275;363;218;20;10/02/2019;3205002;32;3;Serra;409267;406450;2817;Grande;547,637;2;31.08.2019;8/31/2019;4/12/1974;45;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;6;11;5;2;0;0;2;0;1;0;18;19;0
330010;3300103501054; ;1;253;237;142;250;18;11/01/2018;3300100;33;3;Angra dos;169511;163290;6221;Grande;825,082;2;31.08.2019;8/31/2019;8/28/1971;48;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;14;18;0;2;0;0;2;0;0;0;39;39;0
330010;3300103501054; ;1;252;237;293;250;20;03/02/2014;3300100;33;3;Angra dos;169511;163290;6221;Grande;825,082;2;31.08.2019;8/31/2019;1/30/1962;57;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;7;14;18;0;2;0;0;2;0;0;0;39;39;0
330023;3300233500111; ;1;255;281;363;254;18;06/12/2019;3300233;33;3;Armação d;27560;27560;0;Pequeno II;70,751;2;31.08.2019;8/31/2019;3/4/1985;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;10;14;2;0;0;0;2;0;6;0;18;24;0
330070;3300703501775; ;1;256;238;266;218;272;19/03/2017;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645;2;31.08.2019;8/31/2019;11/28/1987;31;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;14;8;0;2;0;0;2;1;0;1;22;24;0
330070;3300703501775; ;1;257;237;266;254;20;23/10/2017;3300704;33;3;Cabo Frio;186227;140486;45741;Grande;413,645;2;31.08.2019;8/31/2019;5/19/1964;55;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;14;8;0;2;0;0;2;1;0;1;22;24;0
330340;3303403500567; ;1;257;237;363;218;18;01/02/2019;3303401;33;3;Nova Frib;182082;159372;22710;Grande;935,429;2;31.08.2019;8/31/2019;1/13/1991;28;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;6;19;4;2;0;1;4;0;14;0;13;27;0
330455;3304553500615; ;1;257;237;363;218;18;11/10/2017;3304557;33;3;Rio de Ja;6320446;6320446;0;Metrópole;1200,177;2;31.08.2019;8/31/2019;4/28/1981;38;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;6;4;22;0;2;0;0;4;0;0;0;32;32;0
330455;3304553500754; ;1;258;237;363;218;20;01/10/1994;3304557;33;3;Rio de Ja;6320446;6320446;0;Metrópole;1200,177;2;31.08.2019;8/31/2019;10/20/1972;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;2;6;0;1;0;0;3;0;0;3;6;9;0
330455;3304553500755; ;1;256;238;363;250;263;05/03/2018;3304557;33;3;Rio de Ja;6320446;6320446;0;Metrópole;1200,177;2;31.08.2019;8/31/2019;10/28/1979;39;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;8;27;0;1;0;0;3;0;0;0;44;44;0
330455;3304553500755; ;1;255;239;363;218;272;09/08/2018;3304557;33;3;Rio de Ja;6320446;6320446;0;Metrópole;1200,177;2;31.08.2019;8/31/2019;8/2/1981;38;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;9;8;27;0;1;0;0;3;0;0;0;44;44;0
330455;3304553500755; ;1;257;233;363;218;263;17/02/2003;3304557;33;3;Rio de Ja;6320446;6320446;0;Metrópole;1200,177;2;31.08.2019;8/31/2019;5/21/1966;53;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;9;8;27;0;1;0;0;3;0;0;0;44;44;0
330475;3304753500871; ;1;252;239;266;254;20;01/02/2017;3304755;33;3;São Franc;41354;21092;20262;Pequeno II;1123,092;2;31.08.2019;8/31/2019;11/12/1955;63;5;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;7;8;2;1;0;0;1;0;1;0;18;19;0
330490;3304903501081; ;1;257;237;363;254;272;01/01/2002;3304904;33;3;São Gonça;999728;998999;729;Metrópole;248,319;2;31.08.2019;8/31/2019;11/4/1974;44;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;5;21;0;1;0;0;5;0;0;0;27;27;0
330490;3304903501081; ;1;257;233;363;218;18;21/11/2009;3304904;33;3;São Gonça;999728;998999;729;Metrópole;248,319;2;31.08.2019;8/31/2019;4/30/1990;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;5;21;0;1;0;0;5;0;0;0;27;27;0
330500;3305003502131; ;1;257;237;363;218;272;01/01/2018;3305000;33;3;São João;32747;25693;7054;Pequeno II;454,669;2;31.08.2019;8/31/2019;10/12/1967;51;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;8;10;21;3;3;0;0;1;0;0;0;39;39;0
330500;3305003502131; ;1;257;238;363;217;272;01/01/2018;3305000;33;3;São João;32747;25693;7054;Pequeno II;454,669;2;31.08.2019;8/31/2019;7/1/1976;43;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;8;10;21;3;3;0;0;1;0;0;0;39;39;0
330500;3305003502131; ;1;257;274;363;218;272;01/01/2018;3305000;33;3;São João;32747;25693;7054;Pequeno II;454,669;2;31.08.2019;8/31/2019;5/5/1984;35;2;2;4; ; ;1; ; ; ; ;1; ; ; ;1;8;10;21;3;3;0;0;1;0;0;0;39;39;0
330500;3305003502131; ;1;257;237;363;218;272;01/01/2018;3305000;33;3;São João;32747;25693;7054;Pequeno II;454,669;2;31.08.2019;8/31/2019;1/1/1990;29;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;8;10;21;3;3;0;0;1;0;0;0;39;39;0
330500;3305003502131; ;2;255;239;363;254;18;01/01/2018;3305000;33;3;São João;32747;25693;7054;Pequeno II;454,669;2;31.08.2019;8/31/2019;7/19/2012;7; ;1;4; ;1; ; ; ; ; ; ; ; ; ;1;8;10;21;3;3;0;0;1;0;0;0;39;39;0
350010;3500103502083; ;1;258;274;139;218;18;01/01/2017;3500105;35;3;Adamantin;33797;31948;1849;Pequeno II;411,987;2;31.08.2019;8/31/2019;11/11/1962;56;4;2;2; ; ;1; ; ; ; ;1; ;1; ; ;4;7;14;6;1;0;0;2;0;11;0;14;25;0
350110;3501103501621; ;1;257;273;139;218;272;17/09/2012;3501103;35;3;Alto Aleg;4102;3234;868;Pequeno I;318,574;2;31.08.2019;8/31/2019;7/29/1961;58;4;2;2; ; ;1; ;1; ; ; ; ;1; ; ;0;2;4;0;1;0;0;0;0;6;0;0;6;0
350320;3503203500205; ;1;258;233;363;218;272;04/02/1992;3503208;35;3;Araraquar;208662;202730;5932;Grande;1003,625;2;31.08.2019;8/31/2019;7/20/1961;58;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;12;18;41;19;3;0;0;5;0;2;0;69;71;0
350360;3503603501332; ;1;257;233;363;218;272;19/09/2019;3503604;35;3;Areiópoli;10579;9401;1178;Pequeno I;85,907;2;31.08.2019;8/31/2019;8/6/1993;26;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;0;4;6;0;2;0;0;0;0;1;0;9;10;0
350380;3503803500388; ;2;257;275;363;254;18;01/03/2013;3503802;35;3;Artur Nog;44177;39998;4179;Pequeno II;178,026;2;31.08.2019;8/31/2019;3/18/1987;32;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;5;4;26;13;1;0;0;1;0;0;0;35;35;0
350380;3503803500388; ;1;255;239;363;254;20;18/07/2013;3503802;35;3;Artur Nog;44177;39998;4179;Pequeno II;178,026;2;31.08.2019;8/31/2019;4/30/1986;33;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;5;4;26;13;1;0;0;1;0;0;0;35;35;0
350750;3507503500075; ;1;257;237;363;254;18;14/07/2014;3507506;35;3;Botucatu;127328;122678;4650;Grande;1482,642;2;31.08.2019;8/31/2019;6/26/1968;51;4;2;4; ; ;1; ; ; ; ; ; ; ; ;1;12;35;64;30;4;0;0;1;12;1;0;98;111;0
350750;3507503500075; ;1;255;238;363;349;20;01/04/2014;3507506;35;3;Botucatu;127328;122678;4650;Grande;1482,642;2;31.08.2019;8/31/2019;6/6/1982;37;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;12;35;64;30;4;0;0;1;12;1;0;98;111;0
350925;3509253501585; ;1;257;275;142;254;263;01/10/2012;3509254;35;3;Cajati;28372;20720;7652;Pequeno II;454,436;2;31.08.2019;8/31/2019;3/29/1977;42;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;11;14;6;1;0;0;1;0;1;0;26;27;0
350950;3509503500457; ;1;255;239;363;254;20;03/11/2007;3509502;35;3;Campinas;1080113;1061540;18573;Metrópole;794,571;2;31.08.2019;8/31/2019;11/18/1977;41;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;3;8;8;1;1;0;0;1;0;0;0;19;19;0
351620;3516203502185; ;1;257;273;363;218;272;03/09/2019;3516200;35;3;Franca;318640;313046;5594;Grande;605,679;2;31.08.2019;8/31/2019;2/15/1991;28;1;2;4; ; ;1; ;1; ; ; ; ; ; ;1;3;6;4;0;2;0;0;1;0;0;0;13;13;0
351880;3518803501779; ;1;255;239;363;220;263;28/02/2019;3518800;35;3;Guarulhos;1221979;1221979;0;Metrópole;318,675;2;31.08.2019;8/31/2019;1/29/1967;52;4;1;4; ;1; ; ; ; ; ; ; ; ; ;1;2;16;52;35;4;0;0;1;0;0;0;70;70;0
351880;3518803501779; ;1;258;275;363;254;20;14/02/2012;3518800;35;3;Guarulhos;1221979;1221979;0;Metrópole;318,675;2;31.08.2019;8/31/2019;11/15/1975;43;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;2;16;52;35;4;0;0;1;0;0;0;70;70;0
352050;3520503501579; ;1;255;238;138;368;20;11/04/2019;3520509;35;3;Indaiatub;201619;199592;2027;Grande;311,545;2;31.08.2019;8/31/2019;8/4/1975;44;3;1;1; ;1; ; ; ; ; ; ;1; ; ; ;4;7;4;1;2;0;0;0;14;0;1;0;15;0
352530;3525303500886; ;2;256;238;363;254;20;02/01/2017;3525300;35;3;Jaú;131040;126943;4097;Grande;687,103;2;31.08.2019;8/31/2019;4/6/1985;34;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;11;13;1;2;0;1;4;0;8;0;20;28;0
353080;3530803501487; ;1;256;238;363;250;272;03/07/2019;3530805;35;3;Mogi Miri;86505;80945;5560;Médio;497,708;2;31.08.2019;8/31/2019;6/25/1993;26;1;1;4; ;1; ; ; ; ; ; ; ; ; ;1;0;6;7;1;1;0;0;2;0;0;0;13;13;0
353460;3534603502085; ;1;255;238;363;254;20;06/11/2013;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;5/4/1958;61;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;258;275;363;218;272;01/02/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;10/2/1957;61;5;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;257;275;363;218;20;01/02/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;8/10/1965;54;4;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;2;257;237;363;218;20;01/02/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;9/25/1972;46;3;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;257;273;363;218;18;06/11/2013;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;6/24/1970;49;3;2;4; ; ;1; ;1; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;258;275;363;218;20;01/02/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;10/14/1973;45;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;252;239;363;254;20;02/05/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;2/18/1970;49;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;257;237;363;254;18;09/03/2015;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;12/9/1981;37;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;255;238;363;216;20;06/11/2013;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;10/22/1982;36;2;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;258;274;363;218;18;02/05/2017;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;9/1/1972;46;3;2;4; ; ;1; ; ; ; ;1; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;258;237;363;254;20;09/03/2015;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;8/2/1986;33;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;258;275;363;218;20;04/02/2019;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;10/4/1987;31;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;1;257;275;363;218;20;01/02/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;1/13/1987;32;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
353460;3534603502085; ;2;255;235;363;250;20;02/07/2018;3534609;35;3;Osvaldo C;30917;27782;3135;Pequeno II;248,038;2;31.08.2019;8/31/2019;6/16/1954;65;5;1;4; ;1; ; ; ; ; ; ; ; ; ;1;4;11;27;8;1;0;0;1;0;0;0;42;42;0
354340;3543403500109; ;1;257;274;139;254;272;02/06/1977;3543402;35;3;Ribeirão;604682;602966;1716;Grande;650,916;2;31.08.2019;8/31/2019;11/6/1977;41;3;2;2; ; ;1; ; ; ; ;1; ;1; ; ;11;32;85;3;3;0;0;8;0;79;0;49;128;0
354340;3543403500132; ;1;255;239;139;254;263;05/09/2019;3543402;35;3;Ribeirão;604682;602966;1716;Grande;650,916;2;31.08.2019;8/31/2019;11/3/1981;37;2;1;2; ;1; ; ; ; ; ; ; ;1; ; ;4;9;20;6;3;0;0;2;0;9;0;24;33;0
354370;3543703502583; ;1;257;275;363;254;18;02/01/2019;3543709;35;3;Rincão;10414;8460;1954;Pequeno I;316,639;2;31.08.2019;8/31/2019;7/28/1969;50;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;0;1;13;5;1;0;0;2;0;0;0;14;14;0
354520;3545203500444; ;1;257;275;363;254;272;16/01/2017;3545209;35;3;Salto;105516;104774;742;Grande;133,057;2;31.08.2019;8/31/2019;10/5/1982;36;2;2;4; ; ;1;1; ; ; ; ; ; ; ;1;1;4;22;7;2;0;0;7;0;0;0;27;27;0
354520;3545203500444; ;1;257;274;363;254;18;13/01/2017;3545209;35;3;Salto;105516;104774;742;Grande;133,057;2;31.08.2019;8/31/2019;8/17/1996;23;1;2;4; ; ;1; ; ; ; ;1; ; ; ;1;1;4;22;7;2;0;0;7;0;0;0;27;27;0
354760;3547603500770; ;1;257;237;363;254;20;01/03/2003;3547601;35;3;Santa Ros;23862;22747;1115;Pequeno II;288,576;2;31.08.2019;8/31/2019;9/13/1951;67;5;2;4; ; ;1; ; ; ; ; ; ; ; ;1;1;2;17;6;1;0;0;1;0;0;2;18;20;0
354880;3548803501113; ;1;257;275;142;254;262;10/07/2019;3548807;35;3;São Caeta;149263;149263;0;Grande;15,331;2;31.08.2019;8/31/2019;8/3/1976;43;3;2;4; ; ;1;1; ; ; ; ; ; ; ;1;1;0;5;2;2;0;0;0;5;0;0;1;6;0
355030;3550303500362; ;1;253;239;363;371;20;02/09/1996;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;4/16/1975;44;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;2;5;6;1;1;0;0;2;0;0;0;13;13;0
355030;3550303500415; ;1;253;274;363;218;20;03/09/2018;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;9/12/1987;31;2;0;4;1; ; ; ; ; ; ;1; ; ; ;1;4;6;3;1;1;0;0;1;0;6;0;7;13;0
355030;3550303501036; ;1;257;281;363;218;20;07/05/2015;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;6/21/1984;35;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;7;14;9;0;1;0;0;1;0;12;0;18;30;0
355030;3550303501036; ;1;255;238;363;349;20;07/05/2015;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;8/30/1978;41;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;7;14;9;0;1;0;0;1;0;12;0;18;30;0
355030;3550303501587; ;2;255;238;139;349;20;24/06/2016;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;2/19/1971;48;3;1;2; ;1; ; ; ; ; ; ; ;1; ; ;3;12;7;0;1;0;0;2;0;3;0;19;22;0
355030;3550303501835; ;1;257;281;363;218;20;23/01/2017;3550308;35;3;São Paulo;11253503;11152344;101159;Metrópole;1521,11;2;31.08.2019;8/31/2019;10/10/1978;40;2;2;4; ; ;1; ; ; ; ; ; ; ; ;1;4;13;6;0;1;0;0;1;0;0;0;23;23;0
355330;3553303500724; ;1;257;273;139;218;20;22/10/2019;3553302;35;3;Tambaú;22406;19909;2497;Pequeno II;561,788;2;31.08.2019;8/31/2019;9/4/1982;36;2;2;2; ; ;1; ;1; ; ; ; ;1; ; ;2;5;14;6;1;0;0;1;1;8;0;12;21;0
355330;3553303500724; ;1;257;240;139;254;20;01/10/2012;3553302;35;3;Tambaú;22406;19909;2497;Pequeno II;561,788;2;31.08.2019;8/31/2019;5/31/1986;33;2;2;2; ; ;1; ; ; ; ; ; ;1; ; ;2;5;14;6;1;0;0;1;1;8;0;12;21;0
355330;3553303500724; ;1;257;241;293;254;263;26/09/2016;3553302;35;3;Tambaú;22406;19909;2497;Pequeno II;561,788;2;31.08.2019;8/31/2019;10/19/1994;24;1;2;4; ; ;1; ; ; ; ; ; ; ; ;1;2;5;14;6;1;0;0;1;1;8;0;12;21;0
355400;3554003500054; ;1;257;275;363;217;272;27/01/2014;3554003;35;3;Tatuí;107326;102256;5070;Grande;523,749;2;31.08.2019;8/31/2019;5/9/1957;62;5;2;4; ; ;1;1; ; ; ; ; ; ; ;1;8;21;55;41;2;0;0;2;9;2;0;73;84;0
355400;3554003500054; ;1;255;238;363;254;20;05/06/2013;3554003;35;3;Tatuí;107326;102256;5070;Grande;523,749;2;31.08.2019;8/31/2019;1/18/1969;50;3;1;4; ;1; ; ; ; ; ; ; ; ; ;1;8;21;55;41;2;0;0;2;9;2;0;73;84;0
355400;3554003500054; ;2;252;239;363;254;20;02/03/2001;3554003;35;3;Tatuí;107326;102256;5070;Grande;523,749;2;31.08.2019;8/31/2019;9/2/1961;57;4;0;4;1; ; ; ; ; ; ; ; ; ; ;1;8;21;55;41;2;0;0;2;9;2;0;73;84;0
355400;3554003500054; ;1;253;239;363;220;20;11/05/2017;3554003;35;3;Tatuí;107326;102256;5070;Grande;523,749;2;31.08.2019;8/31/2019;9/17/1969;49;3;0;4;1; ; ; ; ; ; ; ; ; ; ;1;8;21;55;41;2;0;0;2;9;2;0;73;84;0
355400;3554003500054; ;2;255;238;138;254;18;03/11/2016;3554003;35;3;Tatuí;107326;102256;5070;Grande;523,749;2;31.08.2019;8/31/2019;1/7/1994;25;1;1;1; ;1; ; ; ; ; ; ;1; ; ; ;8;21;55;41;2;0;0;2;9;2;0;73;84;0
