IBGE;NU_IDENTIFICADOR;co_seq_dirigente;q62_2;q62_3;q62_8;q62_9;q62_10;q62_11;q62_12;q62_13;q62_14;q62_15;q62_16;DataCenso;DataCenso_2020;q62_2_rec;Idade;Faixas_etarias;d62_8;d62_8bin1;d62_8bin2;d62_8bin3;d62_9;d62_9bin1;d62_9bin2;d62_9bin3;d62_9bin4;d62_9bin5;d62_10;d62_10bin1;d62_10bin2;d62_10bin3;d62_10bin4;missing_atividade;d62_14_1bin_Gestão;d62_14_1bin_PAEFI;d62_14_1bin_MSE;d62_14_1bin_ABORDAGEM;d62_14_1bin_PSE_PCDI;d62_14_1bin_Beneficios;d62_14_1bin_CADASTRAMENTO;d62_14_1bin_Outros;d62_15_2bin_Gestão;d62_15_2bin_PAEFI;d62_15_2bin_MSE;d62_15_2bin_ABORDAGEM;d62_15_2bin_PSE_PCDI;d62_15_2bin_Beneficios;d62_15_2bin_CADASTRAMENTO;d62_15_2bin_Outros;d62_16_3bin_Gestão;d62_16_3bin_PAEFI;d62_16_3bin_MSE;d62_16_3bin_ABORDAGEM;d62_16_3bin_PSE_PCDI;d62_16_3bin_Beneficios;d62_16_3bin_CADASTRAMENTO;d62_16_3bin_Outros;q62_9_velha;nu_trabalhador;d62_8bin1_sum;d62_8bin2_sum;d62_8bin3_sum;d62_9bin1_sum;d62_9bin2_sum;d62_9bin3_sum;d62_9bin4_sum;d62_9bin5_sum;d62_10bin1_sum;d62_10bin2_sum;d62_10bin3_sum;d62_10bin4_sum;nu_trabalhadores
120038;11200382397;1558838;10/fev/87;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Outros;De 31 a 40 horas semanais;01/set/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12759292800,00;33;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;4,00;3,00;1,00;1,00;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;8,00;8
130020;13002098356;1658160;13/out/85;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;02/jan/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12717388800,00;34;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;3,00;2,00;3,00;#NULO!;2,00;#NULO!;#NULO!;1,00;#NULO!;#NULO!;1,00;7,00;8
130080;13008098234;1666640;17/abr/79;Feminino;Médio Incompleto;Profissional de nível médio;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 41 a 44 horas semanais;25/jun/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12512534400,00;41;41 a 50 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;11;2,00;4,00;5,00;#NULO!;1,00;#NULO!;1,00;1,00;3,00;1,00;#NULO!;7,00;11
130090;11300902055;333295;10/mai/69;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;02/jan/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12198988800,00;51;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;10;2,00;5,00;3,00;#NULO!;1,00;#NULO!;1,00;1,00;3,00;#NULO!;#NULO!;7,00;10
130100;11301002668;1368353;08/jun/92;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;01/set/17;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12927340800,00;28;18 a 29 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;4,00;3,00;#NULO!;1,00;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;8,00;8
130110;13011096632;1417065;20/ago/68;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;02/jan/18;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12176265600,00;52;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;7;1,00;2,00;4,00;#NULO!;2,00;#NULO!;1,00;1,00;#NULO!;#NULO!;3,00;4,00;7
130120;11301200453;857012;13/nov/75;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 21 a 30 horas semanais;01/jan/13;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12404448000,00;44;41 a 50 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;14;2,00;4,00;8,00;#NULO!;4,00;#NULO!;#NULO!;1,00;12,00;#NULO!;#NULO!;2,00;14
130230;13023098326;1422716;03/fev/90;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 11 a 20 horas semanais;14/out/17;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12853382400,00;30;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;9;1,00;5,00;3,00;#NULO!;1,00;#NULO!;#NULO!;1,00;#NULO!;#NULO!;1,00;8,00;9
130260;13026098544;1683361;10/set/60;Masculino;Médio Incompleto;Sem formação profissional;Outro vínculo não permanente;Serviços Gerais (limpeza, conservação, motoristas, etc.);De 11 a 20 horas semanais;09/set/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;11925619200,00;59;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;12;3,00;3,00;6,00;#NULO!;3,00;#NULO!;1,00;2,00;4,00;2,00;2,00;4,00;12
130390;13039099208;1620138;23/fev/82;Masculino;Médio Incompleto;Sem formação profissional;Outro vínculo não permanente;Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;03/fev/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12602649600,00;38;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;8;1,00;3,00;4,00;#NULO!;1,00;#NULO!;1,00;1,00;#NULO!;#NULO!;1,00;7,00;8
130420;11304201905;1102853;08/abr/83;Feminino;Médio Incompleto;Sem formação profissional;Outro vínculo não permanente;Educador(a) Social;De 31 a 40 horas semanais;01/abr/15;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12637987200,00;37;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;6;1,00;3,00;2,00;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;6,00;6
130430;11304303115;347775;24/mai/63;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);Até 10 horas semanais;02/jan/17;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12010809600,00;57;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;7;1,00;3,00;3,00;1,00;1,00;#NULO!;#NULO!;1,00;3,00;#NULO!;#NULO!;4,00;7
150010;11500102869;325872;10/nov/86;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;01/set/09;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12751344000,00;33;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;23;2,00;10,00;11,00;#NULO!;4,00;#NULO!;1,00;3,00;18,00;#NULO!;1,00;4,00;23
150020;11500201693;1375359;21/dez/84;Feminino;Médio Incompleto;Profissional de nível médio;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;11/ago/17;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12691814400,00;35;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;10;4,00;3,00;3,00;1,00;1,00;#NULO!;#NULO!;1,00;7,00;#NULO!;1,00;2,00;10
150034;15003498246;1451073;29/abr/75;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Educador(a) Social;De 31 a 40 horas semanais;05/jun/18;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12387340800,00;45;41 a 50 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;14;4,00;4,00;6,00;1,00;3,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;8,00;14
150034;15003498246;1562110;10/out/75;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Apoio Administrativo;De 31 a 40 horas semanais;01/jan/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12401510400,00;44;41 a 50 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;14;4,00;4,00;6,00;1,00;3,00;#NULO!;1,00;1,00;6,00;#NULO!;#NULO!;8,00;14
150040;15004093830;1678267;21/abr/85;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Outros;De 31 a 40 horas semanais;01/mai/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12702268800,00;35;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;16;2,00;8,00;6,00;2,00;3,00;#NULO!;#NULO!;1,00;6,00;#NULO!;#NULO!;10,00;16
150060;11500600316;810717;10/ago/68;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 21 a 30 horas semanais;01/fev/06;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12175401600,00;52;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;12;1,00;5,00;6,00;#NULO!;3,00;#NULO!;1,00;1,00;2,00;#NULO!;#NULO!;10,00;12
150130;11501301883;1495549;29/jun/99;Feminino;Médio Incompleto;Profissional de nível médio;Servidor(a) Temporária(o);Apoio Administrativo;De 31 a 40 horas semanais;01/ago/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;13149993600,00;21;18 a 29 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Profissional de nível médio;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;238;21;3,00;3,00;15,00;3,00;7,00;#NULO!;#NULO!;4,00;10,00;#NULO!;4,00;7,00;21
150150;15015094104;1397884;08/mar/83;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Apoio Administrativo;De 31 a 40 horas semanais;02/jan/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12635308800,00;37;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;9;1,00;1,00;7,00;1,00;3,00;#NULO!;#NULO!;3,00;#NULO!;#NULO!;#NULO!;9,00;9
150230;11502303470;1521772;27/nov/63;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;13/mar/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12026966400,00;56;51 a 60 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;16;3,00;8,00;5,00;2,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;1,00;9,00;16
150230;11502303470;1521704;26/ago/89;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Outros;De 31 a 40 horas semanais;13/mar/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12839472000,00;31;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;16;3,00;8,00;5,00;2,00;1,00;#NULO!;1,00;1,00;6,00;#NULO!;1,00;9,00;16
150309;11503093550;849890;05/nov/79;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;02/jan/17;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12529987200,00;40;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;15;6,00;5,00;4,00;1,00;1,00;#NULO!;1,00;1,00;3,00;#NULO!;1,00;11,00;15
150310;15031098106;1661089;12/abr/94;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;17/ago/20;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12985488000,00;26;18 a 29 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;14;2,00;7,00;5,00;#NULO!;1,00;#NULO!;1,00;2,00;4,00;1,00;#NULO!;9,00;14
150310;15031098106;991337;11/set/94;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a)/Estatutário(a);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;05/jan/18;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12998620800,00;25;18 a 29 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Servidor Estatutário;Servidor Estatutário;#NULO!;#NULO!;#NULO!;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;14;2,00;7,00;5,00;#NULO!;1,00;#NULO!;1,00;2,00;4,00;1,00;#NULO!;9,00;14
150330;11503302798;1428758;05/abr/86;Feminino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Serviços Gerais (limpeza, conservação, motoristas, etc.);De 31 a 40 horas semanais;01/abr/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12732422400,00;34;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;9;1,00;3,00;5,00;#NULO!;3,00;#NULO!;1,00;1,00;2,00;#NULO!;#NULO!;7,00;9
150345;11503450395;1047126;21/nov/70;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Outros;De 31 a 40 horas semanais;11/fev/05;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12247372800,00;49;41 a 50 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;9;4,00;2,00;3,00;1,00;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;1,00;5,00;9
150345;11503450395;1630190;06/out/86;Masculino;Médio Incompleto;Sem formação profissional;Servidor(a) Temporária(o);Outros;De 31 a 40 horas semanais;02/jan/19;#NULO!;#NULO!;#NULO!;31.08.2020;31/ago/20;12748320000,00;33;30 a 40 anos;Nível fundamental;Nível fundamental;#NULO!;#NULO!;Sem formação profissional;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;#NULO!;#NULO!;#NULO!;Outros vínculos não permanentes;1,00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;239;9;4,00;2,00;3,00;1,00;2,00;#NULO!;#NULO!;#NULO!;3,00;#NULO!;1,00;5,00;9
